OBJECTID,subcol,id2014,sqm2014,area,perim,pa_ratio,DrainID,BatchDone,Shape_Length,Shape_Area
63, ,64,75.983807887200001,75.9838028,70.2688980,0.9247880,0,-1,70.268823113624379,75.983966243540493
64, ,65,12.440213038400000,12.4401999,15.1983004,1.2217100,0,-1,15.198149020268287,12.440183389891384
65, ,66,4.648324714040000,4.6483202,10.3111000,2.2182400,0,-1,10.311217978636787,4.648422383386233
66, ,67,6.430407135240000,6.4304099,14.3017998,2.2240901,0,-1,14.302055289229733,6.430466624339072
67, ,68,20.009645771700001,20.0095997,33.4665985,1.6725301,0,-1,33.466675356948521,20.009605803838596
69, ,70,56.141241350999998,56.1412010,54.1468010,0.9644750,0,-1,54.146973612993506,56.141750181988051
70, ,71,22.414381741700002,22.4144001,27.1112003,1.2095400,0,-1,27.111249191359040,22.414363484030957
71, ,72,65.485065999800000,65.4850998,59.3544006,0.9063800,0,-1,59.354415688246192,65.485082592892994
72, ,73,49.975122349499998,49.9751015,57.0080986,1.1407300,0,-1,57.008150139273816,49.974775520999323
73, ,74,80.661483408199999,80.6614990,77.1374969,0.9563110,0,-1,77.137739822014510,80.660849426223947
75, ,76,50.937644317000000,50.9375992,53.5635986,1.0515500,0,-1,53.563218998485084,50.937486645391722
76, ,77,219.486913501000000,219.4869995,172.7299957,0.7869710,0,-1,172.730069134660250,219.486624420580450
79, ,80,76.540951681600006,76.5410004,55.9188004,0.7305730,0,-1,55.918763088715821,76.541353731501104
81, ,82,578.455562183999970,578.4559937,204.9720001,0.3543430,0,-1,204.971720621325150,578.454036676011010
