"","X.1","X","Bandnumb","Orig_col","Br_col","Season","Breeder","Result","Success","Area","Type","Sex","Cohort","Age","Br_exp","Device","Notes","Hatching.date","fitval","diff_success","BQI","BQI_A","season_yr","season","lat","lon"
"4559",11070,11738,51198,"CROZ","CROZ",2012,1,"CR1",1,"L","KA","F",2007,5,0,"1","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.454336,169.240991
"4560",11077,11746,51213,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","M",2007,6,0,"","",NA,0.118865947253036,0.881134052746964,-0.0928145538640833,0.150672597788678,2013,"1314",-77.45298,169.23174
"4561",11078,11747,51213,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2007,7,1,"","",NA,0.317649984042519,-0.317649984042519,0.150672597788679,0.0570080814224389,2014,"1415",-77.452977,169.231389
"4562",11079,11748,51213,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2007,8,2,"","",NA,0.319349555825175,0.680650444174825,0.057008081422439,0.160948475214503,2015,"1516",-77.452954,169.231507
"4563",11080,11749,51213,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","M",2007,9,3,"","",NA,0.496514881152262,0.503485118847738,0.160948475214503,0.209882281447823,2016,"1617",-77.452976,169.231701
"4564",11081,11750,51213,"CROZ","CROZ",2017,1,"CR8",1,"M","KA","M",2007,10,4,"","",NA,0.707689763336525,0.292310236663475,0.209882281447822,0.220185775849779,2017,"1718",-77.452969,169.231452
"4565",11087,11756,51215,"CROZ","CROZ",2011,1,"FAIL",0,"N","KA","U",2007,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0906058566806351,-0.0841667162022892,2011,"1112",-77.452028,169.225735
"4566",11089,11758,51218,"CROZ","CROZ",2012,1,"CR2",1,"M","KA","F",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0777275757239434,0.406081097544192,2012,"1213",-77.452839,169.231301
"4567",11091,11760,51218,"CROZ","CROZ",2014,1,"CR1",1,"M","KA","F",2007,7,1,"","",NA,0.317649984042519,0.682350015957481,0.198559111647742,0.319506837725177,2014,"1415",-77.452765,169.231458
"4568",11098,11768,51234,"CROZ","CROZ",2010,1,"FAIL",0,"M","KA","U",2007,3,0,"1","",NA,0.0906058566806351,-0.0906058566806351,NA,-0.0906058566806351,2010,"1011",-77.453457,169.230493
"4569",11100,11770,51234,"CROZ","CROZ",2012,1,"CR1?",1,"M","KA","U",2007,5,1,"","",NA,0.202188485253347,0.797811514746653,-0.118905811242606,0.186666630753814,2012,"1213",-77.452999,169.22931
"4570",11103,11773,51234,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","U",2007,8,3,"","",NA,0.319349555825175,-0.319349555825175,0.19030035716088,0.105358704996538,2015,"1516",-77.453068,169.229788
"4571",11104,11774,51234,"CROZ","CROZ",2016,1,"CR8",1,"M","KA","U",2007,9,4,"","",NA,0.496514881152262,0.503485118847738,0.105358704996538,0.162233906975281,2016,"1617",-77.4531,169.229876
"4572",11111,11781,51242,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","M",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0928145538640833,-0.0993274022113216,2013,"1314",-77.452863,169.231442
"4573",11113,11783,51242,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2007,8,1,"","",NA,0.280559087997425,-0.280559087997425,-0.142991918577561,-0.165919780147538,2015,"1516",-77.452919,169.231437
"4574",11114,11784,51242,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","M",2007,9,2,"","",NA,0.496514881152262,0.503485118847738,-0.165919780147538,-0.0702905088624989,2016,"1617",-77.452874,169.231525
"4575",11115,11785,51242,"CROZ","CROZ",2017,1,"FAIL",0,"M","KA","M",2007,10,3,"","",NA,0.707689763336525,-0.707689763336525,-0.070290508862499,-0.149965415671752,2017,"1718",-77.45288,169.231416
"4576",11133,11803,51259,"CROZ","CROZ",2012,1,"CR1?",1,"L","KA","M",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.454203,169.241165
"4577",11150,11821,51306,"CROZ","CROZ",2013,1,"CR1?",1,"L","KA","M",2007,6,0,"","",NA,0.118865947253036,0.881134052746964,-0.0939189024558074,0.23109874927845,2013,"1314",-77.453525,169.237388
"4578",11154,11825,51314,"CROZ","CROZ",2012,1,"CR1?",1,"L","KA","F",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0906058566806351,0.399641957065846,2012,"1213",-77.454512,169.23838
"4579",11156,11827,51316,"CROZ","CROZ",2011,1,"CR1?",1,"QR","KA","F",2007,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0906058566806351,0.415833283797711,2011,"1112",-77.456447,169.237348
"4580",11157,11828,51316,"CROZ","CROZ",2012,1,"FAIL?",0,"QR","KA","F",2007,5,1,"","",NA,0.202188485253347,-0.202188485253347,0.415833283797711,0.209826027447358,2012,"1213",-77.456448,169.23756
"4581",11159,11830,51316,"CROZ","CROZ",2015,1,"CR1?",1,"QR","KA","F",2007,8,2,"","",NA,0.319349555825175,0.680650444174825,0.0949974031316013,0.212128011340246,2015,"1516",-77.456441,169.237815
"4582",11160,11831,51316,"CROZ","CROZ",2016,1,"FAIL",0,"QR","KA","F",2007,9,3,"","",NA,0.496514881152262,-0.496514881152262,0.212128011340246,0.0940208625914947,2016,"1617",-77.456442,169.237508
"4583",11161,11832,51316,"CROZ","CROZ",2017,1,"CR2?",1,"QR","KA","F",2007,10,4,"","",NA,0.707689763336525,0.292310236663475,0.0940208625914946,0.122347916030349,2017,"1718",-77.456403,169.237461
"4584",11170,11842,51323,"CROZ","CROZ",2013,0,"NB",0,"M","KA","U",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0939189024558074,-0.102234584054884,2013,"1314",-77.451908,169.232104
"4585",11177,11849,51326,"CROZ","CROZ",2016,1,"CR8",1,"M","KA","F",2007,9,0,"","",NA,0.285812037458033,0.714187962541967,-0.130368946050815,0.0103905387146483,2016,"1617",-77.453756,169.228563
"4586",11192,11865,51348,"CROZ","CROZ",2013,0,"NB",0,"M","KA","M",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0928145538640833,-0.0993274022113216,2013,"1314",-77.452713,169.229955
"4587",11195,11868,51348,"CROZ","CROZ",2016,1,"UNK",0,"M","KA","M",2007,9,0,"","",NA,0.285812037458033,-0.285812037458033,-0.123741764489119,-0.146894660627535,2016,"1617",-77.452723,169.229952
"4588",11202,11876,51370,"CROZ","CROZ",2012,1,"FAIL",0,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.452273,169.23117
"4589",11203,11877,51370,"CROZ","CROZ",2013,1,"FAIL?",0,"M","KA","M",2007,6,1,"1","",NA,0.216484860145159,-0.216484860145159,-0.0928145538640833,-0.123732130434352,2013,"1314",-77.452313,169.231225
"4590",11204,11878,51370,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2007,7,2,"1","",NA,0.35900963664137,0.64099036335863,-0.123732130434352,0.0292123683242441,2014,"1415",-77.452313,169.231191
"4591",11210,11884,51373,"CROZ","CROZ",2017,1,"CR2?",1,"EROO","KA","U",2007,10,0,"","",NA,0.495579870493892,0.504420129506108,-0.16161840431198,-0.0284106975483624,2017,"1718",-77.461547,169.285455
"4592",11213,11887,51374,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","M",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0939189024558074,-0.102234584054884,2013,"1314",-77.452335,169.234223
"4593",11222,11896,51399,"CROZ","CROZ",2011,1,"CR1",1,"M","KA","M",2007,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0906058566806351,0.415833283797711,2011,"1112",-77.452302,169.234977
"4594",11225,11899,51403,"CROZ","CROZ",2012,1,"FAIL",0,"B","KA","M",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.449836,169.217167
"4595",11226,11900,51403,"CROZ","CROZ",2013,1,"FAIL",0,"B","KA","M",2007,6,1,"","",NA,0.216484860145159,-0.216484860145159,-0.0928145538640833,-0.123732130434352,2013,"1314",-77.449813,169.21714
"4596",11228,11903,51408,"CROZ","CROZ",2011,1,"FAIL",0,"M","KA","M",2007,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0906058566806351,-0.0841667162022892,2011,"1112",-77.452305,169.235103
"4597",11232,11907,51414,"CROZ","CROZ",2012,1,"FAIL",0,"M","KA","F",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.452532,169.234557
"4598",11233,11908,51414,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","F",2007,6,1,"","",NA,0.216484860145159,-0.216484860145159,-0.0928145538640833,-0.123732130434352,2013,"1314",-77.452498,169.234583
"4599",11237,11912,51416,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","F",2007,6,0,"1","",NA,0.118865947253036,0.881134052746964,-0.0928145538640833,0.150672597788678,2013,"1314",-77.453685,169.229016
"4600",11239,11914,51416,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","F",2007,8,1,"","",NA,0.280559087997425,-0.280559087997425,0.057008081422439,0.000746886519128247,2015,"1516",-77.45361,169.229177
"4601",11240,11915,51416,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2007,9,2,"","",NA,0.496514881152262,-0.496514881152262,0.000746886519128254,-0.0702905088624989,2016,"1617",-77.453582,169.22925
"4602",11245,11920,51432,"CROZ","CROZ",2012,1,"CR1?",1,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.452699,169.233922
"4603",11248,11923,51434,"CROZ","CROZ",2012,1,"FAIL",0,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.452737,169.234097
"4604",11255,11930,51451,"CROZ","CROZ",2011,1,"CR?",1,"B","KA","U",2007,4,0,"","",NA,0.0777275757239434,0.922272424276057,NA,0.922272424276057,2011,"1112",-77.448134,169.215382
"4605",11257,11932,51454,"CROZ","CROZ",2011,1,"CR?1",1,"M","KA","F",2007,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0906058566806351,0.415833283797711,2011,"1112",-77.453373,169.234887
"4606",11258,11933,51454,"CROZ","CROZ",2012,1,"CR1",1,"M","KA","F",2007,5,1,"","",NA,0.202188485253347,0.797811514746653,0.415833283797711,0.543159360780692,2012,"1213",-77.45332,169.234884
"4607",11263,11940,51464,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","F",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0928145538640833,-0.0993274022113216,2013,"1314",-77.452782,169.230958
"4608",11276,11953,51481,"CROZ","CROZ",2012,1,"CR2?",1,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0777275757239434,0.406081097544192,2012,"1213",-77.453003,169.227324
"4609",11277,11954,51481,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","M",2007,6,1,"1","",NA,0.216484860145159,0.783515139854841,0.406081097544193,0.531892444981075,2013,"1314",-77.452907,169.227449
"4610",11279,11956,51481,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2007,8,2,"","",NA,0.319349555825175,-0.319349555825175,0.309166924575464,0.183463628495336,2015,"1516",-77.45299,169.227361
"4611",11285,11963,51491,"CROZ","CROZ",2013,1,"CR1?",1,"C","KA","U",2007,6,0,"","",NA,0.118865947253036,0.881134052746964,-0.0939189024558074,0.23109874927845,2013,"1314",-77.453532,169.215471
"4612",11287,11965,51491,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","U",2007,8,1,"","",NA,0.280559087997425,-0.280559087997425,0.0939115659482075,0.0190174351590809,2015,"1516",-77.452564,169.229572
"4613",11288,11966,51491,"CROZ","CROZ",2016,1,"CR8?",1,"M","KA","U",2007,9,2,"","",NA,0.496514881152262,0.503485118847738,0.0190174351590809,0.0997620491071904,2016,"1617",-77.452624,169.229612
"4614",11289,11967,51491,"CROZ","CROZ",2017,1,"CR8?",1,"M","KA","U",2007,10,3,"","",NA,0.707689763336525,0.292310236663475,0.0997620491071904,0.127268933043802,2017,"1718",-77.45259,169.229321
"4615",11295,11973,51495,"CROZ","CROZ",2012,1,"CR1?",1,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.452664,169.234005
"4616",11298,11976,51495,"CROZ","CROZ",2015,1,"CR2?",1,"M","KA","M",2007,8,1,"","",NA,0.280559087997425,0.719440912002575,0.0374842988440144,0.151143734370441,2015,"1516",-77.452649,169.234021
"4617",11299,11977,51495,"CROZ","CROZ",2016,1,"FAIL?",0,"M","KA","M",2007,9,2,"","",NA,0.496514881152262,-0.496514881152262,0.151143734370441,0.0586210750100549,2016,"1617",-77.45266,169.234076
"4618",11309,11989,51539,"CROZ","CROZ",2010,1,"FAIL",0,"M","KA","U",2007,3,0,"","",NA,0.0906058566806351,-0.0906058566806351,NA,-0.0906058566806351,2010,"1011",-77.45227,169.229722
"4619",11310,11990,51539,"CROZ","CROZ",2011,1,"FAIL?",0,"M","KA","U",2007,4,1,"","",NA,0.147205765804576,-0.147205765804576,-0.0906058566806351,-0.118905811242606,2011,"1112",-77.452305,169.229999
"4620",11312,11992,51539,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","U",2007,6,2,"","",NA,0.24948846981567,-0.24948846981567,-0.157158061631919,-0.180240663677857,2013,"1314",-77.452285,169.229847
"4621",11317,11997,51543,"CROZ","CROZ",2012,1,"FAIL?",0,"M","KA","F",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0777275757239434,-0.0939189024558077,2012,"1213",-77.453172,169.232045
"4622",11319,11999,51548,"CROZ","CROZ",2014,1,"CR1",1,"D","KA","M",2007,7,0,"","",NA,0.185195484167846,0.814804515832154,-0.0777275757239434,0.368538470054105,2014,"1415",-77.460578,169.228392
"4623",11320,12000,51548,"CROZ","CROZ",2015,1,"CR2?",1,"D","KA","M",2007,8,1,"","",NA,0.280559087997425,0.719440912002575,0.368538470054105,0.485505950703595,2015,"1516",-77.460558,169.228384
"4624",11321,12001,51548,"CROZ","CROZ",2016,1,"CR8?",1,"D","KA","M",2007,9,2,"","",NA,0.496514881152262,0.503485118847738,0.485505950703595,0.490000742739631,2016,"1617",-77.460701,169.227871
"4625",11322,12002,51548,"CROZ","CROZ",2017,1,"CR2?",1,"D","KA","M",2007,10,3,"","",NA,0.707689763336525,0.292310236663475,0.490000742739631,0.4504626415244,2017,"1718",-77.460573,169.228451
"4626",11333,12014,51562,"CROZ","CROZ",2011,1,"CR1?",1,"L","KA","U",2007,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0906058566806351,0.415833283797711,2011,"1112",-77.453915,169.236405
"4627",11338,12019,51573,"CROZ","CROZ",2012,1,"CR1",1,"M","KA","F",2007,5,0,"1","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.451897,169.229378
"4628",11339,12020,51573,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","F",2007,6,1,"","",NA,0.216484860145159,-0.216484860145159,0.24051877946925,0.126267869565648,2013,"1314",-77.451942,169.229453
"4629",11340,12021,51573,"CROZ","CROZ",2014,1,"CR1",1,"M","KA","F",2007,7,2,"1","",NA,0.35900963664137,0.64099036335863,0.126267869565648,0.229212368324244,2014,"1415",-77.451923,169.229248
"4630",11345,12026,51579,"CROZ","CROZ",2013,1,"FAIL",0,"M","KA","U",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0928145538640833,-0.0993274022113216,2013,"1314",-77.452672,169.231733
"4631",11348,12029,51582,"CROZ","CROZ",2012,1,"FAIL",0,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.452726,169.231367
"4632",11349,12030,51582,"CROZ","CROZ",2013,1,"FAIL?",0,"M","KA","M",2007,6,1,"","",NA,0.216484860145159,-0.216484860145159,-0.0928145538640833,-0.123732130434352,2013,"1314",-77.452744,169.231385
"4633",11351,12033,51583,"CROZ","CROZ",2011,1,"CR1",1,"M","KA","M",2007,4,0,"1","",NA,0.0777275757239434,0.922272424276057,-0.0906058566806351,0.415833283797711,2011,"1112",-77.452571,169.23357
"4634",11352,12034,51583,"CROZ","CROZ",2012,1,"FAIL",0,"M","KA","M",2007,5,1,"","",NA,0.202188485253347,-0.202188485253347,0.415833283797711,0.209826027447358,2012,"1213",-77.452526,169.232162
"4635",11353,12035,51583,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","M",2007,6,2,"","",NA,0.24948846981567,0.75051153018433,0.209826027447358,0.344997403131601,2013,"1314",-77.45251,169.232278
"4636",11354,12036,51583,"CROZ","CROZ",2014,1,"CR2",1,"M","KA","M",2007,7,3,"","",NA,0.35900963664137,0.64099036335863,0.344997403131601,0.404195995177007,2014,"1415",-77.452512,169.232221
"4637",11364,12048,51593,"CROZ","CROZ",2015,1,"FAIL?",0,"M","KA","M",2007,8,0,"","",NA,0.15994549392158,-0.15994549392158,-0.116501018602626,-0.123741764489119,2015,"1516",-77.452647,169.234252
"4638",11365,12049,51593,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","M",2007,9,1,"","",NA,0.450446168150446,0.549553831849554,-0.123741764489119,-0.0275566792978798,2016,"1617",-77.452636,169.234134
"4639",11368,12053,51596,"CROZ","CROZ",2015,1,"CR1?",1,"N","KA","M",2007,8,0,"","",NA,0.15994549392158,0.84005450607842,-0.0906058566806351,0.374724324698892,2015,"1516",-77.451375,169.226058
"4640",11369,12054,51596,"CROZ","CROZ",2017,1,"CR2?",1,"N","KA","M",2007,10,1,"","",NA,0.668024274352936,0.331975725647064,0.374724324698893,0.360474791681616,2017,"1718",-77.451372,169.226023
"4641",11372,12058,51598,"CROZ","CROZ",2012,1,"CR1?",1,"M","KA","F",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.452705,169.232768
"4642",11375,12061,51598,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","F",2007,8,1,"","",NA,0.280559087997425,0.719440912002575,0.0374842988440144,0.151143734370441,2015,"1516",-77.452739,169.232923
"4643",11376,12062,51598,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","F",2007,9,2,"","",NA,0.496514881152262,0.503485118847738,0.151143734370441,0.201478217867198,2016,"1617",-77.452732,169.232985
"4644",11377,12063,51598,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","F",2007,10,3,"","",NA,0.707689763336525,0.292310236663475,0.201478217867198,0.212832220216732,2017,"1718",-77.45276,169.232939
"4645",11379,12066,60136,"BEAU","CROZ",2004,0,"NB",0,"EROOK","KA","U",2001,3,0,"","",NA,0.0523251529898546,-0.0523251529898546,NA,-0.0523251529898546,2004,"0405",-77.461343,169.286238
"4646",11380,12067,60198,"BEAU","CROZ",2004,0,"NB",0,"L","KA","F",2001,3,0,"","",NA,0.0523251529898546,-0.0523251529898546,NA,-0.0523251529898546,2004,"0405",-77.453538,169.239428
"4647",11385,12072,62004,"CROZ","CROZ",2012,1,"FAIL",0,"L","KA","U",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.454051,169.237632
"4648",11386,12073,62004,"CROZ","CROZ",2013,1,"FAIL",0,"L","KA","U",2007,6,1,"","",NA,0.216484860145159,-0.216484860145159,-0.0928145538640833,-0.123732130434352,2013,"1314",-77.454051,169.237679
"4649",11387,12074,62004,"CROZ","CROZ",2014,1,"FAIL",0,"L","KA","U",2007,7,2,"","",NA,0.35900963664137,-0.35900963664137,-0.123732130434352,-0.170787631675756,2014,"1415",-77.454,169.237505
"4650",11392,12079,62012,"CROZ","CROZ",2012,1,"FAIL",0,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0841667162022892,-0.0928145538640835,2012,"1213",-77.452822,169.230496
"4651",11393,12080,62012,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","M",2007,6,1,"","",NA,0.216484860145159,0.783515139854841,-0.0928145538640833,0.126267869565648,2013,"1314",-77.452827,169.230466
"4652",11403,12090,62018,"CROZ","CROZ",2011,1,"CR8",1,"M","KA","M",2007,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0906058566806351,0.415833283797711,2011,"1112",-77.452443,169.230566
"4653",11404,12091,62018,"CROZ","CROZ",2012,1,"CR1?",1,"M","KA","M",2007,5,1,"","",NA,0.202188485253347,0.797811514746653,0.415833283797711,0.543159360780692,2012,"1213",-77.452371,169.229783
"4654",11406,12093,62018,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2007,7,2,"","",NA,0.35900963664137,0.64099036335863,0.344997403131601,0.404195995177007,2014,"1415",-77.452377,169.229765
"4655",11408,12095,62018,"CROZ","CROZ",2016,1,"CR2",1,"M","KA","M",2007,9,3,"","",NA,0.496514881152262,0.503485118847738,0.283605070009977,0.315016505558228,2016,"1617",-77.452358,169.229814
"4656",11410,12097,62024,"CROZ","CROZ",2012,0,"NB",0,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,-0.110110229187672,-0.0777275757239434,-0.0939189024558077,2012,"1213",-77.45234,169.23543
"4657",11411,12098,62024,"CROZ","CROZ",2013,1,"FAIL?",0,"M","KA","M",2007,6,0,"","",NA,0.118865947253036,-0.118865947253036,-0.0939189024558074,-0.102234584054884,2013,"1314",-77.452372,169.235201
"4658",11415,12102,62026,"CROZ","CROZ",2013,1,"FAIL?",0,"M","KA","M",2007,6,0,"1","",NA,0.118865947253036,-0.118865947253036,-0.0928145538640833,-0.0993274022113216,2013,"1314",-77.452922,169.231517
"4659",11416,12103,62026,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2007,7,1,"","",NA,0.317649984042519,-0.317649984042519,-0.0993274022113214,-0.142991918577561,2014,"1415",-77.452942,169.23152
"4660",11420,12107,62029,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","M",2007,6,0,"","",NA,0.118865947253036,0.881134052746964,-0.0928145538640833,0.150672597788678,2013,"1314",-77.452343,169.235531
"4661",11421,12108,62029,"CROZ","CROZ",2014,1,"CR2?",1,"M","KA","M",2007,7,1,"","",NA,0.317649984042519,0.682350015957481,0.150672597788679,0.257008081422439,2014,"1415",-77.452335,169.235485
"4662",11422,12109,62029,"CROZ","CROZ",2015,1,"CR1",1,"M","KA","M",2007,8,2,"","",NA,0.319349555825175,0.680650444174825,0.257008081422439,0.32761514188117,2015,"1516",-77.452332,169.23552
"4663",11423,12110,62029,"CROZ","CROZ",2016,1,"CR1",1,"M","KA","M",2007,9,3,"","",NA,0.496514881152262,0.503485118847738,0.32761514188117,0.352739424304965,2016,"1617",-77.452342,169.235529
"4664",11429,12117,62036,"CROZ","CROZ",2012,1,"CR1?",1,"M","KA","F",2007,5,0,"1","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.45245,169.230563
"4665",11433,12121,62038,"CROZ","CROZ",2012,1,"CR8?",1,"M","KA","M",2007,5,0,"","",NA,0.110110229187672,0.889889770812328,-0.0841667162022892,0.24051877946925,2012,"1213",-77.4526,169.233894
"4666",11434,12122,62038,"CROZ","CROZ",2013,1,"CR1",1,"M","KA","M",2007,6,1,"","",NA,0.216484860145159,0.783515139854841,0.24051877946925,0.376267869565648,2013,"1314",-77.452595,169.233887
